route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id 
130,28,194740,Bucks County Community College,6231,0,278402
130,28,194741,Bucks County Community College,6234,0,278402
130,28,194742,Bucks County Community College,6232,0,278399
130,28,194743,Frankford-Knights,6294,1,278407
130,28,194744,Frankford-Knights,6248,1,278407
130,28,194745,Frankford-Knights,6247,1,278407
130,28,194746,Frankford-Knights,6709,1,278405
130,28,194747,Frankford-Knights,6293,1,278410
130,28,194748,Frankford-Knights,6248,1,278410
130,28,194749,Frankford-Knights,6247,1,278405
130,28,194750,Frankford-Knights,6705,1,278405
130,28,194751,Frankford-Knights,6235,1,278405
130,28,194752,Frankford-Knights,6231,1,278405
130,28,194753,Frankford-Knights,6234,1,278405
130,28,194754,Frankford-Knights,6232,1,278405
130,28,194755,Frankford-Knights,6291,1,278405
130,28,194756,Frankford-Knights,6246,1,278407
130,28,194757,Frankford-Knights,6245,1,278407
130,28,194758,Frankford-Knights,6232,1,278409
130,28,194759,Frankford-Knights,6237,1,278407
131,28,194958,Audubon,6147,0,278418
131,28,194959,Audubon,6707,0,278418
131,28,194960,Audubon,6704,0,278418
131,28,194961,Audubon,6147,0,278418
131,28,194962,Audubon,6701,0,278418
131,28,194963,Audubon,6261,0,278418
131,28,194964,Audubon,6149,0,278418
131,28,194965,Audubon,6702,0,278418
131,28,194966,Audubon,6262,0,278418
131,28,194967,Audubon,6707,0,278418
131,28,194968,Audubon,6262,0,278418
131,28,194969,Audubon,6702,0,278418
131,28,194970,Audubon,6263,0,278418
131,28,194971,Audubon,6147,0,278418
131,28,194972,Audubon,6035,0,278418
131,28,194973,Audubon,6707,0,278418
131,28,194974,Audubon,6147,0,278418
131,28,194975,Audubon,6085,0,278418
131,28,194976,Audubon,6034,0,278418
131,28,194977,Audubon,6707,0,278418
131,28,194978,Audubon,6261,0,278418
131,28,194979,Valley Forge Business Center,6048,0,278417
131,28,194980,Valley Forge Business Center,6048,0,278417
131,28,194981,Norristown Transportation Center,6261,1,278422
131,28,194982,Norristown Transportation Center,6701,1,278422
131,28,194983,Norristown Transportation Center,6149,1,278422
131,28,194984,Norristown Transportation Center,6704,1,278422
131,28,194985,Norristown Transportation Center,6702,1,278422
131,28,194986,Norristown Transportation Center,6147,1,278422
131,28,194987,Norristown Transportation Center,6707,1,278422
131,28,194988,Norristown Transportation Center,6085,1,278422
131,28,194989,Norristown Transportation Center,6147,1,278422
131,28,194990,Norristown Transportation Center,6702,1,278422
131,28,194991,Norristown Transportation Center,6261,1,278422
131,28,194992,Norristown Transportation Center,6262,1,278422
131,28,194993,Norristown Transportation Center,6263,1,278422
131,28,194994,Norristown Transportation Center,6262,1,278422
131,28,194995,Norristown Transportation Center,6147,1,278422
131,28,194996,Norristown Transportation Center,6035,1,278422
131,28,194997,Norristown Transportation Center,6147,1,278422
131,28,194998,Norristown Transportation Center,6707,1,278422
131,28,194999,Norristown Transportation Center,6034,1,278422
131,28,195000,Norristown Transportation Center,6707,1,278422
131,28,195001,Norristown Transportation Center,6048,1,278420
131,28,195002,Norristown Transportation Center,6048,1,278420
131,28,195003,Norristown Transportation Center,6707,1,278422
132,28,195288,Telford,6275,0,278423
132,28,195289,Telford,6276,0,278423
132,28,195290,Telford,6275,0,278423
132,28,195291,Telford,6276,0,278423
132,28,195292,Telford,6275,0,278423
132,28,195293,Telford,6276,0,278423
132,28,195294,Telford,6277,0,278423
132,28,195295,Telford,6276,0,278423
132,28,195296,Telford,6279,0,278423
132,28,195297,Telford,6278,0,278423
132,28,195298,Telford,6279,0,278423
132,28,195299,Telford,6278,0,278423
132,28,195300,Telford,6279,0,278423
132,28,195301,Telford,6279,0,278423
132,28,195302,Montgomery Mall,6278,1,278424
132,28,195303,Montgomery Mall,6279,1,278424
132,28,195304,Montgomery Mall,6278,1,278424
132,28,195305,Montgomery Mall,6279,1,278424
132,28,195306,Montgomery Mall,6278,1,278424
132,28,195307,Montgomery Mall,6279,1,278424
132,28,195308,Montgomery Mall,6276,1,278424
132,28,195309,Montgomery Mall,6275,1,278424
132,28,195310,Montgomery Mall,6276,1,278424
132,28,195311,Montgomery Mall,6275,1,278424
132,28,195312,Montgomery Mall,6276,1,278424
132,28,195313,Montgomery Mall,6277,1,278424
132,28,195314,Montgomery Mall,6275,1,278424
132,28,195315,Montgomery Mall,6275,1,278424
133,28,195465,Bensalem,6234,0,278425
133,28,195466,Bensalem,6232,0,278425
133,28,195467,Bensalem,6291,0,278425
133,28,195468,Bensalem,6292,0,278425
133,28,195469,Bensalem,6233,0,278425
133,28,195470,Frankford-Knights,6294,1,278426
133,28,195471,Frankford-Knights,6293,1,278426
133,28,195472,Frankford-Knights,6705,1,278426
133,28,195473,Frankford-Knights,6705,1,278426
133,28,195474,Frankford-Knights,6292,1,278426
133,28,195475,Frankford-Knights,6233,1,278426
135,28,320467,Cotesville,6802,0,278427
135,28,320468,Cotesville,6803,0,278427
135,28,320469,Cotesville,6801,0,278427
135,28,320470,Cotesville,6802,0,278427
135,28,320471,Cotesville,6803,0,278427
135,28,320472,Cotesville,6802,0,278427
135,28,320473,Cotesville,6803,0,278427
135,28,320474,Cotesville,6801,0,278427
135,28,320475,Cotesville,6804,0,278427
135,28,320476,Cotesville,6806,0,278427
135,28,320477,Cotesville,6805,0,278427
135,28,320478,Cotesville,6804,0,278427
135,28,320479,Cotesville,6806,0,278427
135,28,320480,Cotesville,6801,0,278427
135,28,320481,Cotesville,6804,0,278427
135,28,320482,Cotesville,6806,0,278427
135,28,320483,West Chester Transportation Center,6801,1,278428
135,28,320484,West Chester Transportation Center,6802,1,278428
135,28,320485,West Chester Transportation Center,6803,1,278428
135,28,320486,West Chester Transportation Center,6801,1,278428
135,28,320487,West Chester Transportation Center,6802,1,278428
135,28,320488,West Chester Transportation Center,6803,1,278428
135,28,320489,West Chester Transportation Center,6802,1,278428
135,28,320490,West Chester Transportation Center,6803,1,278428
135,28,320491,West Chester Transportation Center,6805,1,278428
135,28,320492,West Chester Transportation Center,6806,1,278428
135,28,320493,West Chester Transportation Center,6804,1,278428
135,28,320494,West Chester Transportation Center,6801,1,278428
135,28,320495,West Chester Transportation Center,6804,1,278428
135,28,320496,West Chester Transportation Center,6806,1,278428
139,28,195671,Limerick,6345,0,278429
139,28,195672,Limerick,6346,0,278429
139,28,195673,Limerick,6347,0,278429
139,28,195674,Royersford,6347,0,278430
139,28,195675,Limerick,6341,0,278429
139,28,195676,Limerick,6346,0,278429
139,28,195677,Limerick,6343,0,278429
139,28,195678,Limerick,6341,0,278429
139,28,195679,Limerick,6344,0,278429
139,28,195680,Limerick,6343,0,278429
139,28,195681,Limerick,6341,0,278429
139,28,195682,Limerick,6343,0,278429
139,28,195683,Limerick,6345,0,278429
139,28,195684,Limerick,6346,0,278429
139,28,195685,Limerick,6347,0,278429
139,28,195686,King of Prussia,6341,1,278431
139,28,195687,King of Prussia,6341,1,278431
139,28,195688,King of Prussia,6345,1,278431
139,28,195689,King of Prussia,6341,1,278431
139,28,195690,King of Prussia,6343,1,278431
139,28,195691,King of Prussia,6344,1,278431
139,28,195692,King of Prussia,6343,1,278431
139,28,195693,King of Prussia,6343,1,278431
139,28,195694,King of Prussia,6345,1,278431
139,28,195695,King of Prussia,6341,1,278432
139,28,195696,King of Prussia,6346,1,278431
139,28,195697,King of Prussia,6346,1,278431
139,28,195698,King of Prussia,6347,1,278432
139,28,195699,King of Prussia,6346,1,278431
139,28,195700,King of Prussia,6342,1,278431
139,28,195701,King of Prussia,6347,1,278431
139,28,195702,King of Prussia,6347,1,278431
150,28,195841,Parx Casino,6706,0,278433
150,28,195842,Parx Casino,6705,0,278433
150,28,195843,Parx Casino,6708,0,278433
150,28,195844,Parx Casino,6709,0,278433
150,28,195845,Plymouth Meeting Mall,6232,1,278434
150,28,195846,Plymouth Meeting Mall,6709,1,278434
150,28,195847,Plymouth Meeting Mall,6708,1,278434
150,28,195848,Plymouth Meeting Mall,6706,1,278434
150,28,195849,Plymouth Meeting Mall,6705,1,278434
150,28,195850,Plymouth Meeting Mall,6233,1,278434
150,28,195851,Plymouth Meeting Mall,6216,1,278434
201,28,195899,Fort Washington Office Center,6401,0,278435
201,28,195900,Fort Washington Office Center,6401,0,278435
201,28,195901,Fort Washington Office Center,6401,0,278435
201,28,195902,Fort Washington Office Center,6401,0,278435
201,28,195903,Fort Washington Office Center,6401,0,278435
201,28,195904,Fort Washington Office Center,6401,0,278435
201,28,195905,Fort Washington Office Center,6401,0,278435
201,28,195906,Fort Washington Office Center,6401,0,278435
201,28,195907,Fort Washington Office Center,6401,0,278435
201,28,195908,Fort Washington Office Center,6401,0,278435
201,28,195909,Fort Washington Office Center,6402,0,278435
201,28,195910,Fort Washington Office Center,6402,0,278435
201,28,195911,Fort Washington Office Center,6401,0,278435
201,28,195912,Fort Washington Station,6401,1,278436
201,28,195913,Fort Washington Station,6401,1,278436
201,28,195914,Fort Washington Station,6401,1,278436
201,28,195915,Fort Washington Station,6401,1,278436
201,28,195916,Fort Washington Station,6401,1,278436
201,28,195917,Fort Washington Station,6402,1,278436
201,28,195918,Fort Washington Station,6402,1,278436
201,28,195919,Fort Washington Station,6401,1,278436
201,28,195920,Fort Washington Station,6401,1,278436
201,28,195921,Fort Washington Station,6401,1,278436
201,28,195922,Fort Washington Station,6401,1,278436
201,28,195923,Fort Washington Station,6401,1,278436
201,28,195924,Fort Washington Station,6401,1,278436
201,28,195925,Fort Washington Station,6401,1,278436
201,28,195926,Fort Washington Station,6401,1,278436
201,28,195927,Fort Washington Station,6401,1,278436
201,28,195928,Fort Washington Station,6401,1,278436
201,28,195929,Fort Washington Station,6401,1,278436
201,28,195930,Fort Washington Station,6401,1,278436
206,28,195995,Commons at Great Valley,6516,0,278437
206,28,195996,Commons at Great Valley,6515,0,278437
206,28,195997,Commons at Great Valley,6516,0,278437
206,28,195998,Commons at Great Valley,6515,0,278437
206,28,195999,Commons at Great Valley,6516,0,278437
206,28,196000,Commons at Great Valley,6515,0,278437
206,28,196001,Commons at Great Valley,6515,0,278437
206,28,196002,Commons at Great Valley,6515,0,278437
206,28,196003,Paoli Rail Station,6518,1,278438
206,28,196004,Paoli Rail Station,6517,1,278438
206,28,196005,Paoli Rail Station,6518,1,278438
206,28,196006,Paoli Rail Station,6517,1,278438
206,28,196007,Paoli Rail Station,6518,1,278438
206,28,196008,Paoli Rail Station,6517,1,278438
206,28,196009,Paoli Rail Station,6517,1,278438
90,28,196055,Plymouth Meeting Mall,6122,0,278443
90,28,196056,Plymouth Meeting Mall,6710,0,278443
90,28,196057,Plymouth Meeting Mall,6121,0,278443
90,28,196058,Plymouth Meeting Mall,6710,0,278443
90,28,196059,Plymouth Meeting Mall,6147,0,278443
90,28,196060,Plymouth Meeting Mall,6147,0,278442
90,28,196061,Plymouth Meeting Mall,6147,0,278442
90,28,196062,Norristown State Hospital,6261,0,278444
90,28,196063,Plymouth Meeting Mall,6701,0,278443
90,28,196064,Plymouth Meeting Mall,6703,0,278443
90,28,196065,Plymouth Meeting Mall,6708,0,278443
90,28,196066,Plymouth Meeting Mall,6263,0,278443
90,28,196067,Plymouth Meeting Mall,6262,0,278443
90,28,196068,Plymouth Meeting Mall,6705,0,278443
90,28,196069,Plymouth Meeting Mall,6031,0,278443
90,28,196070,Plymouth Meeting Mall,6706,0,278443
90,28,196071,Plymouth Meeting Mall,6709,0,278443
90,28,196072,Norristown Transportation Center,6121,1,278445
90,28,196073,Norristown Transportation Center,6702,1,278445
90,28,196074,Norristown Transportation Center,6147,1,278446
90,28,196075,Norristown Transportation Center,6704,1,278445
90,28,196076,Norristown Transportation Center,6263,1,278445
90,28,196077,Norristown Transportation Center,6262,1,278445
90,28,196078,Norristown Transportation Center,6706,1,278445
90,28,196079,Norristown Transportation Center,6707,1,278445
90,28,196080,Norristown Transportation Center,6034,1,278445
90,28,196081,Norristown Transportation Center,6710,1,278445
90,28,196082,Norristown Transportation Center,6233,1,278445
90,28,196083,Norristown Transportation Center,6710,1,278445
90,28,196084,Norristown Transportation Center,6710,1,278445
90,28,196085,Norristown Transportation Center,6147,1,278445
90,28,196086,Norristown Transportation Center,6701,1,278445
90,28,196087,Norristown Transportation Center,6147,1,278445
92,28,196267,King of Prussia,6015,0,278450
92,28,196268,King of Prussia,6016,0,278450
92,28,196269,King of Prussia,6015,0,278450
92,28,196270,King of Prussia,6016,0,278450
92,28,196271,King of Prussia,6015,0,278450
92,28,196272,King of Prussia,6018,0,278451
92,28,196273,King of Prussia,6017,0,278451
92,28,196274,King of Prussia,6017,0,278450
92,28,196275,King of Prussia,6016,0,278450
92,28,196276,King of Prussia,6018,0,278450
92,28,196277,King of Prussia,6018,0,278450
92,28,196278,King of Prussia,6017,0,278450
92,28,196279,West Chester ,6015,1,278452
92,28,196280,West Chester,6017,1,278453
92,28,196281,West Chester,6018,1,278453
92,28,196282,West Chester,6018,1,278453
92,28,196283,West Chester ,6017,1,278452
92,28,196284,West Chester ,6018,1,278452
92,28,196285,West Chester ,6015,1,278452
92,28,196286,West Chester ,6016,1,278452
92,28,196287,West Chester ,6016,1,278452
92,28,196288,West Chester ,6017,1,278452
92,28,196289,West Chester ,6016,1,278452
92,28,196290,West Chester ,6018,1,278452
93,28,196417,Montgomery County Correctional Facility,6146,0,278459
93,28,196418,Pottstown West Campus MCCC,6148,0,278461
93,28,196419,Pottstown West Campus MCCC,6035,0,278461
93,28,196420,Pottstown High-York,6152,0,278463
93,28,196421,Pottstown West Campus MCCC,6148,0,278462
93,28,196422,Pottstown West Campus MCCC,6036,0,278455
93,28,196423,Pottstown West Campus MCCC,6034,0,278458
93,28,196424,Pottstown West Campus MCCC,6038,0,278458
93,28,196425,Pottstown West Campus MCCC,6150,0,278458
93,28,196426,Pottstown West Campus MCCC,6037,0,278458
93,28,196427,Pottstown Hanover-Queen,6152,0,278454
93,28,196428,Pottstown West Campus MCCC,6038,0,278461
93,28,196429,Pottstown West Campus MCCC,6032,0,278461
93,28,196430,Pottstown West Campus MCCC,6034,0,278455
93,28,196431,Pottstown West Campus MCCC,6033,0,278461
93,28,196432,Pottstown West Campus MCCC,6035,0,278461
93,28,196433,Pottstown West Campus MCCC,6032,0,278461
93,28,196434,Pottstown West Campus MCCC,6033,0,278461
93,28,196435,Pottstown West Campus MCCC,6032,0,278461
93,28,196436,Pottstown West Campus MCCC,6033,0,278461
93,28,196437,Pottstown West Campus MCCC,6035,0,278461
93,28,196438,Pottstown West Campus MCCC,6032,0,278461
93,28,196439,Pottstown West Campus MCCC,6033,0,278461
93,28,196440,Pottstown West Campus MCCC,6048,0,278461
93,28,196441,Pottstown West Campus MCCC,6032,0,278461
93,28,196442,Norristown Transportation Center,6033,1,278471
93,28,196443,Norristown Transportation Center,6032,1,278471
93,28,196444,Norristown Transportation Center,6033,1,278471
93,28,196445,Norristown Transportation Center,6038,1,278470
93,28,196446,Norristown Transportation Center,6031,1,278465
93,28,196447,Norristown Transportation Center,6032,1,278465
93,28,196448,Norristown Transportation Center,6035,1,278471
93,28,196449,Norristown Transportation Center,6033,1,278471
93,28,196450,Norristown Transportation Center,6035,1,278471
93,28,196451,Norristown Transportation Center,6032,1,278471
93,28,196452,Norristown Transportation Center,6033,1,278471
93,28,196453,Norristown Transportation Center,6035,1,278471
93,28,196454,Norristown Transportation Center,6032,1,278471
93,28,196455,Norristown Transportation Center,6035,1,278469
93,28,196456,Norristown Transportation Center,6037,1,278470
93,28,196457,Norristown Transportation Center,6038,1,278471
93,28,196458,Norristown Transportation Center,6032,1,278471
93,28,196459,Norristown Transportation Center,6034,1,278470
93,28,196460,Norristown Transportation Center,6036,1,278469
93,28,196461,Norristown Transportation Center,6033,1,278471
93,28,196462,Norristown Transportation Center,6034,1,278471
93,28,196463,Norristown Transportation Center,6148,1,278469
93,28,196464,Norristown Transportation Center,6152,1,278467
93,28,196465,Norristown Transportation Center,6150,1,278470
93,28,196466,Norristown Transportation Center,6048,1,278471
93,28,196467,Norristown Transportation Center,6148,1,278470
94,28,196777,Montgomery Mall,6046,0,278475
94,28,196778,Montgomery Mall,6045,0,278475
94,28,196779,Montgomery Mall,6049,0,278475
94,28,196780,Montgomery Mall,6049,0,278475
94,28,196781,Montgomery Mall,6046,0,278475
94,28,196782,Montgomery Mall,6104,0,278475
94,28,196783,Montgomery Mall,6102,0,278475
94,28,196784,Montgomery Mall,6104,0,278475
94,28,196785,Montgomery Mall,6102,0,278475
94,28,196786,Montgomery Mall,6103,0,278475
94,28,196787,Montgomery Mall,6046,0,278475
94,28,196788,Montgomery Mall,6045,0,278475
94,28,196789,Montgomery Mall,6342,0,278475
94,28,196790,Montgomery County Community College,6047,0,278476
94,28,196791,Montgomery County Community College,6047,0,278476
94,28,196792,Chestnut Hill,6049,1,278478
94,28,196793,Chestnut Hill,6049,1,278478
94,28,196794,Chestnut Hill,6046,1,278478
94,28,196795,Chestnut Hill,6104,1,278478
94,28,196796,Chestnut Hill,6048,1,278478
94,28,196797,Chestnut Hill,6102,1,278478
94,28,196798,Chestnut Hill,6046,1,278478
94,28,196799,Chestnut Hill,6045,1,278478
94,28,196800,Chestnut Hill,6104,1,278478
94,28,196801,Chestnut Hill,6102,1,278478
94,28,196802,Chestnut Hill,6103,1,278478
94,28,196803,Chestnut Hill,6046,1,278478
94,28,196804,Chestnut Hill,6045,1,278478
94,28,196805,Chestnut Hill,6046,1,278480
94,28,196806,Chestnut Hill,6049,1,278479
94,28,196807,Chestnut Hill,6049,1,278479
95,28,196969,Gulph Mills Station,6062,0,278484
95,28,196970,Gulph Mills Station,6064,0,278484
95,28,196971,Gulph Mills Station,6063,0,278484
95,28,196972,Plymouth Meeting Mall,6061,0,278483
95,28,196973,Gulph Mills Station,6062,0,278485
95,28,196974,Gulph Mills Station,6063,0,278484
95,28,196975,Gulph Mills Station,6061,0,278484
95,28,196976,Gulph Mills Station,6062,0,278484
95,28,196977,Gulph Mills Station,6064,0,278484
95,28,196978,Gulph Mills Station,6063,0,278484
95,28,196979,Gulph Mills Station,6062,0,278484
95,28,196980,Gulph Mills Station,6064,0,278484
95,28,196981,Gulph Mills Station,6063,0,278484
95,28,196982,Gulph Mills Station,6061,0,278484
95,28,196983,Gulph Mills Station,6061,0,278484
95,28,196984,Willow Grove,6063,1,278487
95,28,196985,Plymouth Meeting Mall,6062,1,278486
95,28,196986,Willow Grove,6061,1,278487
95,28,196987,Willow Grove,6063,1,278487
95,28,196988,Willow Grove,6064,1,278487
95,28,196989,Willow Grove,6061,1,278487
95,28,196990,Willow Grove,6061,1,278487
95,28,196991,Willow Grove,6062,1,278487
95,28,196992,Willow Grove,6064,1,278487
95,28,196993,Willow Grove,6062,1,278487
95,28,196994,Willow Grove,6063,1,278487
95,28,196995,Willow Grove,6061,1,278487
95,28,196996,Willow Grove,6062,1,278487
95,28,196997,Willow Grove,6064,1,278487
96,28,197130,Lansdale,6031,0,278492
96,28,197131,Lansdale,6277,0,278492
96,28,197132,Lansdale,6085,0,278492
96,28,197133,Lansdale,6088,0,278492
96,28,197134,Lansdale,6084,0,278492
96,28,197135,Lansdale,6087,0,278492
96,28,197136,Lansdale,6083,0,278492
96,28,197137,Lansdale,6086,0,278492
96,28,197138,Lansdale,6081,0,278492
96,28,197139,Lansdale,6084,0,278492
96,28,197140,Lansdale,6082,0,278492
96,28,197141,Lansdale,6083,0,278492
96,28,197142,Lansdale,6034,0,278492
96,28,197143,Lansdale,6083,0,278492
96,28,197144,Lansdale,6101,0,278492
96,28,197145,Lansdale,6081,0,278492
96,28,197146,Lansdale,6703,0,278492
96,28,197147,Lansdale,6082,0,278492
96,28,197148,Lansdale,6101,0,278492
96,28,197149,Lansdale,6081,0,278492
96,28,197150,Lansdale,6083,0,278492
96,28,197151,Lansdale,6031,0,278492
96,28,197152,Lansdale,6101,0,278491
96,28,197153,Lansdale,6087,0,278492
96,28,197154,Lansdale,6150,0,278492
96,28,197155,Lansdale,6087,0,278492
96,28,197156,Lansdale,6150,0,278492
96,28,197157,Lansdale,6088,0,278492
96,28,197158,Lansdale,6084,0,278492
96,28,197159,Lansdale,6087,0,278492
96,28,197160,Lansdale,6083,0,278492
96,28,197161,Lansdale,6086,0,278492
96,28,197162,Norristown Transportation Center,6277,1,278495
96,28,197163,Norristown Transportation Center,6085,1,278495
96,28,197164,Norristown Transportation Center,6086,1,278495
96,28,197165,Norristown Transportation Center,6081,1,278495
96,28,197166,Norristown Transportation Center,6084,1,278495
96,28,197167,Norristown Transportation Center,6083,1,278495
96,28,197168,Norristown Transportation Center,6034,1,278495
96,28,197169,Norristown Transportation Center,6082,1,278495
96,28,197170,Norristown Transportation Center,6101,1,278495
96,28,197171,Norristown Transportation Center,6081,1,278495
96,28,197172,Norristown Transportation Center,6703,1,278495
96,28,197173,Norristown Transportation Center,6082,1,278495
96,28,197174,Norristown Transportation Center,6083,1,278495
96,28,197175,Norristown Transportation Center,6031,1,278495
96,28,197176,Norristown Transportation Center,6101,1,278495
96,28,197177,Norristown Transportation Center,6081,1,278495
96,28,197178,Norristown Transportation Center,6083,1,278495
96,28,197179,Norristown Transportation Center,6031,1,278495
96,28,197180,Norristown Transportation Center,6082,1,278495
96,28,197181,Norristown Transportation Center,6101,1,278495
96,28,197182,Norristown Transportation Center,6081,1,278496
96,28,197183,Norristown Transportation Center,6087,1,278496
96,28,197184,Norristown Transportation Center,6150,1,278496
96,28,197185,Norristown Transportation Center,6087,1,278495
96,28,197186,Norristown Transportation Center,6150,1,278495
96,28,197187,Norristown Transportation Center,6088,1,278495
96,28,197188,Norristown Transportation Center,6087,1,278495
96,28,197189,Norristown Transportation Center,6083,1,278495
96,28,197190,Norristown Transportation Center,6086,1,278495
96,28,197191,Norristown Transportation Center,6088,1,278495
96,28,197192,Norristown Transportation Center,6084,1,278495
96,28,197193,Norristown Transportation Center,6087,1,278495
96,28,197194,Norristown Transportation Center,6083,1,278495
96,28,197195,Norristown Transportation Center,6277,1,278495
97,28,197531,Chestnut Hill,6049,0,278498
97,28,197532,Chestnut Hill,6046,0,278498
97,28,197533,Chestnut Hill,6045,0,278498
97,28,197534,Chestnut Hill,6104,0,278498
97,28,197535,Chestnut Hill,6102,0,278498
97,28,197536,Chestnut Hill,6046,0,278498
97,28,197537,Alan Wood-Ridge,6038,0,278500
97,28,197538,Chestnut Hill,6342,0,278498
97,28,197539,Chestnut Hill,6045,0,278498
97,28,197540,Chestnut Hill,6104,0,278498
97,28,197541,Chestnut Hill,6102,0,278498
97,28,197542,Chestnut Hill,6103,0,278498
97,28,197543,Barren Hill,6102,0,278499
97,28,197544,Alan Wood-Ridge,6087,0,278500
97,28,197545,Alan Wood-Ridge,6150,0,278500
97,28,197546,Barren Hill,6038,0,278499
97,28,197547,Barren Hill,6707,0,278499
97,28,197548,Chestnut Hill,6038,0,278498
97,28,197549,Chestnut Hill,6707,0,278498
97,28,197550,Chestnut Hill,6102,0,278498
97,28,197551,Norristown Transportation Center,6101,1,278504
97,28,197552,Norristown Transportation Center,6038,1,278505
97,28,197553,Norristown Transportation Center,6707,1,278505
97,28,197554,Norristown Transportation Center,6038,1,278503
97,28,197555,Norristown Transportation Center,6707,1,278503
97,28,197556,Norristown Transportation Center,6102,1,278503
97,28,197557,Norristown Transportation Center,6104,1,278503
97,28,197558,Norristown Transportation Center,6102,1,278503
97,28,197559,Norristown Transportation Center,6103,1,278503
97,28,197560,Norristown Transportation Center,6048,1,278503
97,28,197561,Norristown Transportation Center,6046,1,278503
97,28,197562,Norristown Transportation Center,6045,1,278503
97,28,197563,Norristown Transportation Center,6104,1,278503
97,28,197564,Norristown Transportation Center,6102,1,278503
97,28,197565,Norristown Transportation Center,6046,1,278503
97,28,197566,Norristown Transportation Center,6045,1,278503
97,28,197567,Norristown Transportation Center,6104,1,278505
97,28,197568,Norristown Transportation Center,6102,1,278505
97,28,197569,Norristown Transportation Center,6102,1,278505
97,28,197570,Norristown Transportation Center,6103,1,278505
98,28,197843,Blue Bell,6121,0,278508
98,28,197844,Blue Bell,6122,0,278508
98,28,197845,Blue Bell,6123,0,278508
98,28,197846,Blue Bell,6121,0,278508
98,28,197847,Blue Bell,6122,0,278508
98,28,197848,Blue Bell,6123,0,278508
98,28,197849,Blue Bell,6121,0,278508
98,28,197850,Blue Bell,6123,0,278508
98,28,197851,Blue Bell,6122,0,278508
98,28,197852,Plymouth Meeting Mall,6124,0,278506
98,28,197853,Plymouth Meeting Mall,6124,0,278506
98,28,197854,Blue Bell,6121,0,278508
98,28,197855,Blue Bell,6122,0,278508
98,28,197856,Blue Bell,6124,0,278508
98,28,197857,Blue Bell,6124,0,278508
98,28,197858,Blue Bell,6124,0,278508
98,28,197859,Blue Bell,6123,0,278508
98,28,197860,Blue Bell,6045,0,278508
98,28,197861,Blue Bell,6124,0,278508
98,28,197862,Blue Bell,6123,0,278508
98,28,197863,Blue Bell,6121,0,278508
98,28,197864,Blue Bell,6124,0,278508
98,28,197865,Blue Bell,6123,0,278508
98,28,197866,Blue Bell,6121,0,278508
98,28,197867,Blue Bell,6122,0,278508
98,28,197868,Blue Bell,6123,0,278508
98,28,197869,Blue Bell,6121,0,278508
98,28,197870,Blue Bell,6122,0,278508
98,28,197871,Blue Bell,6123,0,278508
98,28,197872,Norristown Transportation Center,6123,1,278509
98,28,197873,Norristown Transportation Center,6124,1,278509
98,28,197874,Norristown Transportation Center,6124,1,278510
98,28,197875,Norristown Transportation Center,6124,1,278510
98,28,197876,Norristown Transportation Center,6124,1,278509
98,28,197877,Norristown Transportation Center,6124,1,278509
98,28,197878,Norristown Transportation Center,6124,1,278509
98,28,197879,Norristown Transportation Center,6045,1,278509
98,28,197880,Norristown Transportation Center,6124,1,278509
98,28,197881,Norristown Transportation Center,6123,1,278509
98,28,197882,Norristown Transportation Center,6121,1,278509
98,28,197883,Norristown Transportation Center,6123,1,278509
98,28,197884,Norristown Transportation Center,6121,1,278509
98,28,197885,Norristown Transportation Center,6122,1,278509
98,28,197886,Norristown Transportation Center,6123,1,278509
98,28,197887,Norristown Transportation Center,6121,1,278509
98,28,197888,Norristown Transportation Center,6122,1,278509
98,28,197889,Norristown Transportation Center,6123,1,278509
98,28,197890,Norristown Transportation Center,6121,1,278509
98,28,197891,Norristown Transportation Center,6122,1,278509
98,28,197892,Norristown Transportation Center,6123,1,278509
98,28,197893,Norristown Transportation Center,6121,1,278509
98,28,197894,Norristown Transportation Center,6122,1,278509
98,28,197895,Norristown Transportation Center,6123,1,278509
98,28,197896,Norristown Transportation Center,6121,1,278509
98,28,197897,Norristown Transportation Center,6122,1,278509
98,28,197898,Norristown Transportation Center,6123,1,278509
98,28,197899,Norristown Transportation Center,6121,1,278509
98,28,197900,Norristown Transportation Center,6122,1,278509
98,28,197901,Norristown Transportation Center,6121,1,278510
98,28,197902,Norristown Transportation Center,6123,1,278510
99,28,198211,Phoenixville,6147,0,278512
99,28,198212,Shannondell-Egypt,6146,0,278517
99,28,198213,Phoenixville,6343,0,278512
99,28,198214,Phoenixville,6151,0,278512
99,28,198215,Phoenixville,6152,0,278512
99,28,198216,Phoenixville,6345,0,278518
99,28,198217,Phoenixville,6151,0,278518
99,28,198218,Phoenixville,6151,0,278512
99,28,198219,King of Prussia Industrial Park,6147,0,278513
99,28,198220,King of Prussia,6342,0,278516
99,28,198221,King of Prussia,6146,0,278516
99,28,198222,King of Prussia,6146,0,278516
99,28,198223,Phoenixville,6145,0,278512
99,28,198224,King of Prussia Industrial Park,6701,0,278513
99,28,198225,King of Prussia,6146,0,278516
99,28,198226,Phoenixville,6153,0,278512
99,28,198227,Phoenixville,6034,0,278512
99,28,198228,King of Prussia,6148,0,278516
99,28,198229,Phoenixville,6148,0,278512
99,28,198230,Phoenixville,6153,0,278518
99,28,198231,Phoenixville,6150,0,278512
